robustness_category,difficulty,object_specie_pair,num_questions,question,correct_questions,incorrect_questions,accuracy_per_pair,average_per_category
standalone,domain,pcb3-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",1,4,0.2,
standalone,domain,pcb3-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",4,1,0.8,
standalone,general,pill-color,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,pill-color,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,pill-combined,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,pill-combined,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,pill-crack,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,pill-crack,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,pill-faulty_imprint,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,pill-faulty_imprint,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,pill-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",2,3,0.4,
standalone,general,pill-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",4,1,0.8,
standalone,general,screw-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",3,2,0.6,
standalone,general,screw-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",2,3,0.4,
standalone,general,screw-manipulated_front,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,screw-manipulated_front,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,screw-scratch_head,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,screw-scratch_head,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",4,1,0.8,
standalone,general,screw-thread_side,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,screw-thread_side,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,tile-crack,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,tile-crack,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,tile-glue_strip,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,tile-glue_strip,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,tile-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,tile-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,tile-gray_stroke,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,tile-gray_stroke,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,tile-oil,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",4,1,0.8,
standalone,general,tile-oil,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,toothbrush-defective,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,toothbrush-defective,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,toothbrush-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",1,4,0.2,
standalone,general,toothbrush-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",1,4,0.2,
standalone,domain,transistor-bent_lead,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,domain,transistor-bent_lead,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,domain,transistor-cut_lead,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,domain,transistor-cut_lead,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,domain,transistor-damaged_case,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,domain,transistor-damaged_case,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,domain,transistor-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",4,1,0.8,
standalone,domain,transistor-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",1,4,0.2,
standalone,domain,transistor-misplaced,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",3,2,0.6,
standalone,domain,transistor-misplaced,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",2,3,0.4,
standalone,general,wood-color,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",4,1,0.8,
standalone,general,wood-color,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,wood-combined,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,wood-combined,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,wood-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",4,1,0.8,
standalone,general,wood-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",4,1,0.8,
standalone,general,wood-liquid,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,wood-liquid,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,wood-scratch,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,wood-scratch,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,zipper-broken_teeth,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,zipper-broken_teeth,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,zipper-combined,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",4,1,0.8,
standalone,general,zipper-combined,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",4,1,0.8,
standalone,general,zipper-fabric_interior,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",5,0,1.0,
standalone,general,zipper-fabric_interior,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
standalone,general,zipper-good,5,"Assess whether the object has any defects. If so, identify the defect(s) and their potential impact on the object.",4,1,0.8,
standalone,general,zipper-good,5,"Is there a defect on the object? If yes, what is the defect and where is it located?",5,0,1.0,
unanswerable,general,bottle-broken_large,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,bottle-broken_large,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,bottle-broken_large,5,What is the object in the image?,4,1,0.8,
unanswerable,general,bottle-broken_small,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,bottle-broken_small,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,bottle-broken_small,5,What is the object in the image?,2,3,0.4,
unanswerable,general,bottle-contamination,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,bottle-contamination,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,bottle-contamination,5,What is the object in the image?,5,0,1.0,
unanswerable,general,bottle-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,bottle-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,bottle-good,5,What is the object in the image?,3,2,0.6,
unanswerable,domain,cable-bent_wire,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,cable-bent_wire,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,cable-bent_wire,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,cable-cable_swap,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,cable-cable_swap,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,cable-cable_swap,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,cable-combined,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,cable-combined,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,cable-combined,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,cable-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,cable-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,cable-good,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,cable-missing_wire,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,cable-missing_wire,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,cable-missing_wire,5,What is the object in the image?,4,1,0.8,
unanswerable,general,candle-bad,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,candle-bad,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,candle-bad,5,What is the object in the image?,5,0,1.0,
unanswerable,general,candle-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,candle-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,candle-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsule-crack,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsule-crack,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsule-crack,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsule-faulty_imprint,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsule-faulty_imprint,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsule-faulty_imprint,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsule-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsule-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsule-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsule-poke,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsule-poke,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsule-poke,5,What is the object in the image?,4,1,0.8,
unanswerable,general,capsule-scratch,5,What colors are present on the fire extinguisher in the image?,4,1,0.8,
unanswerable,general,capsule-scratch,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsule-scratch,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsule-squeeze,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsule-squeeze,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsule-squeeze,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsules-bad,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsules-bad,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsules-bad,5,What is the object in the image?,5,0,1.0,
unanswerable,general,capsules-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,capsules-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,capsules-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,carpet-color,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,carpet-color,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,carpet-color,5,What is the object in the image?,3,2,0.6,
unanswerable,general,carpet-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,carpet-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,carpet-good,5,What is the object in the image?,3,2,0.6,
unanswerable,general,carpet-hole,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,carpet-hole,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,carpet-hole,5,What is the object in the image?,3,2,0.6,
unanswerable,general,carpet-metal_contamination,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,carpet-metal_contamination,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,carpet-metal_contamination,5,What is the object in the image?,3,2,0.6,
unanswerable,general,carpet-thread,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,carpet-thread,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,carpet-thread,5,What is the object in the image?,5,0,1.0,
unanswerable,general,grid-bent,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,grid-bent,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,grid-bent,5,What is the object in the image?,4,1,0.8,
unanswerable,general,grid-broken,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,grid-broken,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,grid-broken,5,What is the object in the image?,5,0,1.0,
unanswerable,general,grid-glue,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,grid-glue,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,grid-glue,5,What is the object in the image?,5,0,1.0,
unanswerable,general,grid-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,grid-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,grid-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,grid-metal_contamination,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,grid-metal_contamination,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,grid-metal_contamination,5,What is the object in the image?,5,0,1.0,
unanswerable,general,grid-thread,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,grid-thread,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,grid-thread,5,What is the object in the image?,5,0,1.0,
unanswerable,general,hazelnut-crack,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,hazelnut-crack,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,hazelnut-crack,5,What is the object in the image?,5,0,1.0,
unanswerable,general,hazelnut-cut,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,hazelnut-cut,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,hazelnut-cut,5,What is the object in the image?,5,0,1.0,
unanswerable,general,hazelnut-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,hazelnut-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,hazelnut-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,hazelnut-hole,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,hazelnut-hole,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,hazelnut-hole,5,What is the object in the image?,5,0,1.0,
unanswerable,general,hazelnut-print,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,hazelnut-print,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,hazelnut-print,5,What is the object in the image?,5,0,1.0,
unanswerable,general,leather-color,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,leather-color,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,leather-color,5,What is the object in the image?,4,1,0.8,
unanswerable,general,leather-cut,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,leather-cut,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,leather-cut,5,What is the object in the image?,5,0,1.0,
unanswerable,general,leather-fold,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,leather-fold,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,leather-fold,5,What is the object in the image?,5,0,1.0,
unanswerable,general,leather-glue,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,leather-glue,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,leather-glue,5,What is the object in the image?,5,0,1.0,
unanswerable,general,leather-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,leather-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,leather-good,5,What is the object in the image?,4,1,0.8,
unanswerable,general,leather-poke,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,leather-poke,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,leather-poke,5,What is the object in the image?,5,0,1.0,
unanswerable,general,metal_nut-bent,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,metal_nut-bent,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,metal_nut-bent,5,What is the object in the image?,2,3,0.4,
unanswerable,general,metal_nut-color,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,metal_nut-color,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,metal_nut-color,5,What is the object in the image?,3,2,0.6,
unanswerable,general,metal_nut-flip,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,metal_nut-flip,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,metal_nut-flip,5,What is the object in the image?,1,4,0.2,
unanswerable,general,metal_nut-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,metal_nut-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,metal_nut-good,5,What is the object in the image?,2,3,0.4,
unanswerable,general,metal_nut-scratch,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,metal_nut-scratch,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,metal_nut-scratch,5,What is the object in the image?,2,3,0.4,
unanswerable,domain,pcb1-bad,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,pcb1-bad,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,pcb1-bad,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,pcb1-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,pcb1-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,pcb1-good,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,pcb2-bad,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,pcb2-bad,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,pcb2-bad,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,pcb2-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,pcb2-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,pcb2-good,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,pcb3-bad,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,pcb3-bad,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,pcb3-bad,5,What is the object in the image?,4,1,0.8,
unanswerable,domain,pcb3-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,pcb3-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,pcb3-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,pill-color,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,pill-color,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,pill-color,5,What is the object in the image?,5,0,1.0,
unanswerable,general,pill-combined,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,pill-combined,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,pill-combined,5,What is the object in the image?,5,0,1.0,
unanswerable,general,pill-crack,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,pill-crack,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,pill-crack,5,What is the object in the image?,5,0,1.0,
unanswerable,general,pill-faulty_imprint,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,pill-faulty_imprint,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,pill-faulty_imprint,5,What is the object in the image?,5,0,1.0,
unanswerable,general,pill-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,pill-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,pill-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,screw-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,screw-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,screw-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,screw-manipulated_front,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,screw-manipulated_front,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,screw-manipulated_front,5,What is the object in the image?,5,0,1.0,
unanswerable,general,screw-scratch_head,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,screw-scratch_head,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,screw-scratch_head,5,What is the object in the image?,5,0,1.0,
unanswerable,general,screw-thread_side,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,screw-thread_side,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,screw-thread_side,5,What is the object in the image?,5,0,1.0,
unanswerable,general,tile-crack,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,tile-crack,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,tile-crack,5,What is the object in the image?,3,2,0.6,
unanswerable,general,tile-glue_strip,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,tile-glue_strip,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,tile-glue_strip,5,What is the object in the image?,4,1,0.8,
unanswerable,general,tile-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,tile-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,tile-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,tile-gray_stroke,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,tile-gray_stroke,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,tile-gray_stroke,5,What is the object in the image?,3,2,0.6,
unanswerable,general,tile-oil,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,tile-oil,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,tile-oil,5,What is the object in the image?,5,0,1.0,
unanswerable,general,toothbrush-defective,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,toothbrush-defective,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,toothbrush-defective,5,What is the object in the image?,5,0,1.0,
unanswerable,general,toothbrush-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,toothbrush-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,toothbrush-good,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,transistor-bent_lead,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,transistor-bent_lead,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,transistor-bent_lead,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,transistor-cut_lead,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,transistor-cut_lead,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,transistor-cut_lead,5,What is the object in the image?,4,1,0.8,
unanswerable,domain,transistor-damaged_case,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,transistor-damaged_case,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,transistor-damaged_case,5,What is the object in the image?,3,2,0.6,
unanswerable,domain,transistor-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,transistor-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,transistor-good,5,What is the object in the image?,5,0,1.0,
unanswerable,domain,transistor-misplaced,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,domain,transistor-misplaced,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,domain,transistor-misplaced,5,What is the object in the image?,5,0,1.0,
unanswerable,general,wood-color,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,wood-color,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,wood-color,5,What is the object in the image?,3,2,0.6,
unanswerable,general,wood-combined,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,wood-combined,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,wood-combined,5,What is the object in the image?,5,0,1.0,
unanswerable,general,wood-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,wood-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,wood-good,5,What is the object in the image?,5,0,1.0,
unanswerable,general,wood-liquid,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,wood-liquid,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,wood-liquid,5,What is the object in the image?,5,0,1.0,
unanswerable,general,wood-scratch,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,wood-scratch,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,wood-scratch,5,What is the object in the image?,4,1,0.8,
unanswerable,general,zipper-broken_teeth,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,zipper-broken_teeth,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,zipper-broken_teeth,5,What is the object in the image?,5,0,1.0,
unanswerable,general,zipper-combined,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,zipper-combined,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,zipper-combined,5,What is the object in the image?,5,0,1.0,
unanswerable,general,zipper-fabric_interior,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,zipper-fabric_interior,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,zipper-fabric_interior,5,What is the object in the image?,5,0,1.0,
unanswerable,general,zipper-good,5,What colors are present on the fire extinguisher in the image?,5,0,1.0,
unanswerable,general,zipper-good,5,What is the intended practical function of the scissors shown?,5,0,1.0,
unanswerable,general,zipper-good,5,What is the object in the image?,5,0,1.0,
general,,Average,1640,,1602,38,,0.9768292682926829
pairwise,,Average,820,,708,112,,0.8634146341463415
standalone,,Average,820,,702,118,,0.8560975609756097
unanswerable,,Average,1230,,1183,47,,0.9617886178861789
general,general,Average_by_Difficulty,1320,,1282,38,,0.9712121212121212
general,domain,Average_by_Difficulty,320,,320,0,,1.0
pairwise,general,Average_by_Difficulty,660,,589,71,,0.8924242424242425
pairwise,domain,Average_by_Difficulty,160,,119,41,,0.74375
